4.101886588614434004e-05,4.280033681425265968e-05,4.355028067948296666e-05,4.249610719853080809e-05,4.094206815352663398e-05,4.415492367115803063e-05,4.744840407511219382e-05,5.388609861256554723e-05,6.481415766756981611e-05,8.071792399277910590e-05,1.024502416839823127e-04,1.319482689723372459e-04,1.671542995609343052e-04,2.362531085964292288e-04,3.819470293819904327e-04,1.528128283098340034e-03,4.461097065359354019e-03,2.701295726001262665e-02,2.233895361423492432e-01,7.420867085456848145e-01
4.657311365008354187e-05,4.857208114117383957e-05,4.942174564348533750e-05,4.732683737529441714e-05,4.787964280694723129e-05,4.786138015333563089e-05,5.091155253467150033e-05,5.846514977747574449e-05,7.101870141923427582e-05,8.919479296309873462e-05,1.139595551649108529e-04,1.418177998857572675e-04,1.917550544021651149e-04,2.980734570883214474e-04,1.169558963738381863e-03,2.882742555812001228e-03,7.684260606765747070e-03,3.670704364776611328e-02,2.661632597446441650e-01,6.840903759002685547e-01
5.742956636822782457e-05,5.991124999127350748e-05,6.017723353579640388e-05,5.995851824991405010e-05,5.706645242753438652e-05,5.665022763423621655e-05,6.092120020184665918e-05,7.044932135613635182e-05,8.600283035775646567e-05,1.084476025425828993e-04,1.337774447165429592e-04,1.769560913089662790e-04,2.634471456985920668e-04,1.006591366603970528e-03,2.364723011851310730e-03,5.252567585557699203e-03,1.198662538081407547e-02,5.161720886826515198e-02,2.859645485877990723e-01,6.405565142631530762e-01
6.565761577803641558e-05,6.790240877307951450e-05,6.977727753110229969e-05,6.672942254226654768e-05,6.313610356301069260e-05,6.335770740406587720e-05,6.857707194285467267e-05,7.960983930388465524e-05,9.743886039359495044e-05,1.186134541057981551e-04,1.546710118418559432e-04,2.224422205472365022e-04,8.235776913352310658e-04,1.816639443859457970e-03,3.684208961203694344e-03,7.238456048071384430e-03,1.415311452001333237e-02,4.496351629495620728e-02,2.348603755235671997e-01,6.913220882415771484e-01
7.162919791880995035e-05,7.455421291524544358e-05,7.527278648922219872e-05,7.150150486268103123e-05,6.818785914219915867e-05,6.884585309308022261e-05,7.484301750082522631e-05,8.717584569239988923e-05,1.033506487146951258e-04,1.327167701674625278e-04,1.865576050477102399e-04,6.828937912359833717e-04,1.443451037630438805e-03,2.667970024049282074e-03,5.016774404793977737e-03,8.778838440775871277e-03,1.308088004589080811e-02,3.803839161992073059e-02,2.453383356332778931e-01,6.839379668235778809e-01
7.152820762712508440e-05,7.436784653691574931e-05,7.453086436726152897e-05,7.068462582537904382e-05,6.751325418008491397e-05,6.841801950940862298e-05,7.474433368770405650e-05,8.479995449306443334e-05,1.059060741681605577e-04,1.452501310268417001e-04,5.343497032299637794e-04,1.108064549043774605e-03,1.911803032271564007e-03,3.336521331220865250e-03,5.750128533691167831e-03,7.630398962646722794e-03,9.980915114283561707e-03,3.483053296804428101e-02,2.210550308227539062e-01,7.130243778228759766e-01
6.393709190888330340e-05,6.678431964246556163e-05,6.713842594763264060e-05,6.406447937479242682e-05,6.157672760309651494e-05,6.265334377530962229e-05,6.678170757368206978e-05,7.955028559081256390e-05,1.050011705956421793e-04,3.833881346508860588e-04,7.954168249852955341e-04,1.340625225566327572e-03,2.206806326285004616e-03,3.645234741270542145e-03,4.824904724955558777e-03,5.513552110642194748e-03,8.297995664179325104e-03,3.036876581609249115e-02,2.218968421220779419e-01,7.200889587402343750e-01
6.103931082179769874e-05,6.362731801345944405e-05,6.391339411493390799e-05,6.116260919952765107e-05,5.898330709896981716e-05,5.890685497433878481e-05,6.602195207960903645e-05,8.247850200859829783e-05,2.965806052088737488e-04,6.150440894998610020e-04,1.023295219056308270e-03,1.581049058586359024e-03,2.498333342373371124e-03,3.184554865583777428e-03,3.552312497049570084e-03,4.488264210522174835e-03,7.099119015038013458e-03,3.151341155171394348e-02,2.387676239013671875e-01,7.048641443252563477e-01
5.966004391666501760e-05,6.199102790560573339e-05,6.229856080608442426e-05,5.966874596197158098e-05,5.665212665917351842e-05,5.940252231084741652e-05,6.926622154423967004e-05,2.391904272371903062e-04,4.920142237097024918e-04,8.047817973420023918e-04,1.130933058448135853e-03,1.693710568360984325e-03,2.026882721111178398e-03,2.088779350742697716e-03,2.562569454312324524e-03,3.552137175574898720e-03,6.872984580695629120e-03,3.282438963651657104e-02,2.345932275056838989e-01,7.106894254684448242e-01
5.841431993758305907e-05,6.069506707717664540e-05,6.093878255342133343e-05,5.771383803221397102e-05,5.740983397117815912e-05,6.219962961040437222e-05,1.982711546588689089e-04,3.979906905442476273e-04,6.212425068952143192e-04,7.853421266190707684e-04,1.064233016222715378e-03,1.120703294873237610e-03,1.071890234015882015e-03,1.338583766482770443e-03,1.982096116989850998e-03,3.372842678800225258e-03,7.070634514093399048e-03,3.382858261466026306e-02,2.460401654243469238e-01,7.007499933242797852e-01
8.613664977019652724e-05,8.918344246922060847e-05,8.893696940504014492e-05,8.798854833003133535e-05,9.006311302073299885e-05,2.543410810176283121e-04,4.830077814403921366e-04,6.847968907095491886e-04,8.103817817755043507e-04,9.191401768475770950e-04,8.105866727419197559e-04,8.045144495554268360e-04,1.063971430994570255e-03,1.534926006570458412e-03,2.498518908396363258e-03,4.105215426534414291e-03,7.815806195139884949e-03,3.597286716103553772e-02,2.467185854911804199e-01,6.950809955596923828e-01
1.412472920492291451e-04,1.458583283238112926e-04,1.514729519840329885e-04,1.539098011562600732e-04,3.698549699038267136e-04,6.414009840227663517e-04,8.188370265997946262e-04,9.048102074302732944e-04,8.412471506744623184e-04,6.876497645862400532e-04,7.759967702440917492e-04,1.116225379519164562e-03,1.538216951303184032e-03,2.301512751728296280e-03,3.566410625353455544e-03,5.436850711703300476e-03,1.006125938147306442e-02,4.349665343761444092e-02,2.828939855098724365e-01,6.439565420150756836e-01
2.752321306616067886e-04,2.953285584226250648e-04,3.148098767269402742e-04,6.309482268989086151e-04,1.008288818411529064e-03,1.173636293970048428e-03,1.179874292574822903e-03,9.896471165120601654e-04,8.945531444624066353e-04,1.112409052439033985e-03,1.582021825015544891e-03,2.022757660597562790e-03,2.746150596067309380e-03,3.897157264873385429e-03,5.656670778989791870e-03,8.225722238421440125e-03,1.372918672859668732e-02,5.476414784789085388e-02,2.919478416442871094e-01,6.075537800788879395e-01
5.669668898917734623e-04,6.192842847667634487e-04,1.067182980477809906e-03,1.655339845456182957e-03,1.822477439418435097e-03,1.758930156938731670e-03,1.449065981432795525e-03,1.405628630891442299e-03,1.814117538742721081e-03,2.531142672523856163e-03,3.067590761929750443e-03,3.858847077935934067e-03,4.969781264662742615e-03,6.594570353627204895e-03,8.996035903692245483e-03,1.140604540705680847e-02,1.696121133863925934e-02,5.613992735743522644e-02,2.835995554924011230e-01,5.897162556648254395e-01
9.894308168441057205e-04,1.550709479488432407e-03,2.454688074067234993e-03,2.755493158474564552e-03,2.627476351335644722e-03,2.131362678483128548e-03,2.097570570185780525e-03,2.720735035836696625e-03,3.739471780136227608e-03,4.410443827509880066e-03,5.316303577274084091e-03,6.442310754209756851e-03,7.856979034841060638e-03,9.871875867247581482e-03,1.182967610657215118e-02,1.371326763182878494e-02,1.777210086584091187e-02,5.613430216908454895e-02,2.786185741424560547e-01,5.669671893119812012e-01
2.226386219263076782e-03,3.495133016258478165e-03,4.075879231095314026e-03,3.863575402647256851e-03,3.071849001571536064e-03,3.015331458300352097e-03,3.852599766105413437e-03,5.166686140000820160e-03,6.008245982229709625e-03,7.099625654518604279e-03,8.313687518239021301e-03,9.573573246598243713e-03,1.104208733886480331e-02,1.219700556248426437e-02,1.355784386396408081e-02,1.409923192113637924e-02,1.736847683787345886e-02,4.973135143518447876e-02,2.382157295942306519e-01,5.840257406234741211e-01
2.731690416112542152e-03,4.291909746825695038e-03,4.524846095591783524e-03,3.695360152050852776e-03,3.621463431045413017e-03,4.179099109023809433e-03,5.366724450141191483e-03,6.248367950320243835e-03,7.153572048991918564e-03,7.617724128067493439e-03,7.488115690648555756e-03,7.160521112382411957e-03,6.719857919961214066e-03,6.918196100741624832e-03,7.343250792473554611e-03,8.262803778052330017e-03,1.108776126056909561e-02,3.355479612946510315e-02,2.027792781591415405e-01,6.592546701431274414e-01
1.621419505681842566e-04,2.141412987839430571e-04,2.096872340189293027e-04,1.833944406826049089e-04,1.650793274166062474e-04,1.969292206922546029e-04,2.453049819450825453e-04,3.269787994213402271e-04,4.382164624985307455e-04,5.682657938450574875e-04,7.512104348279535770e-04,1.003939192742109299e-03,1.380817382596433163e-03,1.879090326838195324e-03,2.742878394201397896e-03,4.186667967587709427e-03,7.183997426182031631e-03,2.730676159262657166e-02,2.017771005630493164e-01,7.490775585174560547e-01
1.433694269508123398e-04,1.772364485077559948e-04,1.933785242727026343e-04,1.691556826699525118e-04,1.697770931059494615e-04,1.706027396721765399e-04,1.833843562053516507e-04,2.102780708810314536e-04,2.584923058748245239e-04,3.518381563480943441e-04,4.917150945402681828e-04,6.947013316676020622e-04,9.249915601685643196e-04,1.278654555790126324e-03,1.884912489913403988e-03,2.858631080016493797e-03,5.279749631881713867e-03,2.208811976015567780e-02,1.820528507232666016e-01,7.804181575775146484e-01
1.506761473137885332e-04,1.813972194213420153e-04,1.932055602082982659e-04,2.050292096100747585e-04,2.029310271609574556e-04,2.012085897149518132e-04,2.019656676566228271e-04,2.145409525837749243e-04,2.629889349918812513e-04,3.463370667304843664e-04,4.759883158840239048e-04,6.008772761560976505e-04,7.540589431300759315e-04,9.897131239995360374e-04,1.381182228215038776e-03,2.208247315138578415e-03,4.537933506071567535e-03,2.016354352235794067e-02,1.813346296548843384e-01,7.853935360908508301e-01
1.414413418387994170e-04,1.653978106332942843e-04,1.959083310794085264e-04,2.079856349155306816e-04,1.994494523387402296e-04,1.837743766373023391e-04,1.753095712047070265e-04,1.947077107615768909e-04,2.409224398434162140e-04,3.262157260905951262e-04,4.068465495947748423e-04,4.900845815427601337e-04,5.949281039647758007e-04,7.528054993599653244e-04,1.125789945945143700e-03,2.047811402007937431e-03,4.604705143719911575e-03,2.219756320118904114e-02,1.929455548524856567e-01,7.728028297424316406e-01
1.270437205675989389e-04,1.554815535200759768e-04,1.930148282554000616e-04,1.984503760468214750e-04,1.754596596583724022e-04,1.521219237474724650e-04,1.511277805548161268e-04,1.704209425952285528e-04,2.222019538749009371e-04,2.760907518677413464e-04,3.292238689027726650e-04,3.849435306619852781e-04,4.518158966675400734e-04,6.117408047430217266e-04,1.035764114931225777e-03,2.067093970254063606e-03,4.972713533788919449e-03,2.318507060408592224e-02,1.912980526685714722e-01,7.738422155380249023e-01
1.122772227972745895e-04,1.469219423597678542e-04,1.769778027664870024e-04,1.647203025640919805e-04,1.340124726993963122e-04,1.196906086988747120e-04,1.219601763295941055e-04,1.494250318501144648e-04,1.830909022828564048e-04,2.194272237829864025e-04,2.557226689532399178e-04,2.917259989771991968e-04,3.695250197779387236e-04,5.675192223861813545e-04,1.061735209077596664e-03,2.276321407407522202e-03,5.410043522715568542e-03,2.502600103616714478e-02,2.048420459032058716e-01,7.583709359169006348e-01
1.166997753898613155e-04,1.527344866190105677e-04,1.770538219716399908e-04,1.577696966705843806e-04,1.311042578890919685e-04,1.152306795120239258e-04,1.228389592142775655e-04,1.385125360684469342e-04,1.613696076674386859e-04,1.872114953584969044e-04,2.103242004523053765e-04,2.543573791626840830e-04,3.520871978253126144e-04,5.773480515927076340e-04,1.140093081630766392e-03,2.408210886642336845e-03,5.310951266437768936e-03,1.986100524663925171e-02,1.608814895153045654e-01,8.075436949729919434e-01
1.138073130277916789e-04,1.441140630049631000e-04,1.618859969312325120e-04,1.456118916394189000e-04,1.196923476527445018e-04,1.132556717493571341e-04,1.144987109000794590e-04,1.242561265826225281e-04,1.398927706759423018e-04,1.552595931570976973e-04,1.846466620918363333e-04,2.422274119453504682e-04,3.635648463387042284e-04,6.471837405115365982e-04,1.285923994146287441e-03,2.667232183739542961e-03,5.840662401169538498e-03,2.461782470345497131e-02,2.150331884622573853e-01,7.477852106094360352e-01
1.022492797346785665e-04,1.283126912312582135e-04,1.424646761734038591e-04,1.267522748094052076e-04,1.142227556556463242e-04,1.055245957104489207e-04,1.045483513735234737e-04,1.099502915167249739e-04,1.171442127088084817e-04,1.362224866170436144e-04,1.709145581116899848e-04,2.386708220001310110e-04,3.850256616715341806e-04,6.886533810757100582e-04,1.352246035821735859e-03,2.726464299485087395e-03,5.959912203252315521e-03,2.675566263496875763e-02,1.907458454370498657e-01,7.697892785072326660e-01
9.469965152675285935e-05,1.163567576440982521e-04,1.263345475308597088e-04,1.213520881719887257e-04,1.081351219909265637e-04,9.936939022736623883e-05,9.686442353995516896e-05,9.704953845357522368e-05,1.087618729798123240e-04,1.310948136961087584e-04,1.739644940244033933e-04,2.616434649098664522e-04,4.259056877344846725e-04,7.490844582207500935e-04,1.419777632690966129e-03,2.809451194480061531e-03,6.411446258425712585e-03,2.528166212141513824e-02,2.026700526475906372e-01,7.586969733238220215e-01
8.992265065899118781e-05,1.079469075193628669e-04,1.219720434164628386e-04,1.161892432719469070e-04,1.025261881295591593e-04,9.294023038819432259e-05,8.693719428265467286e-05,9.245100955013185740e-05,1.062873343471437693e-04,1.353650295641273260e-04,1.952188322320580482e-04,3.009243519045412540e-04,4.845239454880356789e-04,8.254060521721839905e-04,1.527891494333744049e-03,3.133627818897366524e-03,6.635753437876701355e-03,2.851085923612117767e-02,2.116591930389404297e-01,7.456741929054260254e-01
8.667924703331664205e-05,1.060347567545250058e-04,1.210861300933174789e-04,1.145443457062356174e-04,9.991868864744901657e-05,8.712428825674578547e-05,8.666056965012103319e-05,9.312824840890243649e-05,1.117379069910384715e-04,1.539356017019599676e-04,2.289481635671108961e-04,3.498868318274617195e-04,5.498328246176242828e-04,9.197000763379037380e-04,1.771934097632765770e-03,3.427227260544896126e-03,8.074142038822174072e-03,3.367912024259567261e-02,2.327764183282852173e-01,7.171620130538940430e-01
8.975942182587459683e-05,1.123587207985110581e-04,1.269219646928831935e-04,1.166717993328347802e-04,9.636202594265341759e-05,8.845779666444286704e-05,8.793891174718737602e-05,9.843545558396726847e-05,1.288287603529170156e-04,1.866723032435402274e-04,2.791365841403603554e-04,4.217723908368498087e-04,6.530021782964468002e-04,1.140315085649490356e-03,2.069958252832293510e-03,4.493671935051679611e-03,9.947959333658218384e-03,3.728995472192764282e-02,2.273858785629272461e-01,7.151859402656555176e-01
8.765271195443347096e-05,1.096580817829817533e-04,1.228558685397729278e-04,1.089267097995616496e-04,9.529649105388671160e-05,8.702965715201571584e-05,8.822743984637781978e-05,1.046919715008698404e-04,1.418468018528074026e-04,2.043398708337917924e-04,3.011911467183381319e-04,4.439323383849114180e-04,7.234776858240365982e-04,1.171289128251373768e-03,2.414484973996877670e-03,5.031100939959287643e-03,1.056856475770473480e-02,3.660332038998603821e-02,2.243813425302505493e-01,7.172108888626098633e-01
8.594075916334986687e-05,1.066455733962357044e-04,1.162046755780465901e-04,1.079544526874087751e-04,9.377197420690208673e-05,8.650550444144755602e-05,9.170849079964682460e-05,1.122170870075933635e-04,1.513292518211528659e-04,2.175978443119674921e-04,3.130116092506796122e-04,4.959331126883625984e-04,7.293972885236144066e-04,1.360906404443085194e-03,2.728027757257223129e-03,5.397221073508262634e-03,1.056374981999397278e-02,3.773751109838485718e-02,2.393607348203659058e-01,7.001436352729797363e-01
9.025850158650428057e-05,1.105422052205540240e-04,1.241071004187688231e-04,1.144989000749774277e-04,9.955457790056243539e-05,9.499418956693261862e-05,1.030145649565383792e-04,1.250428031198680401e-04,1.705599133856594563e-04,2.405291597824543715e-04,3.824374289251863956e-04,5.273171118460595608e-04,9.006155887618660927e-04,1.658055931329727173e-03,3.178828628733754158e-03,5.846372805535793304e-03,1.132325921207666397e-02,4.200760275125503540e-02,2.517142593860626221e-01,6.811881065368652344e-01
9.874354145722463727e-05,1.231685018865391612e-04,1.378327724523842335e-04,1.258229312952607870e-04,1.123424226534552872e-04,1.087990167434327304e-04,1.161759137175977230e-04,1.437894388800486922e-04,1.937313500093296170e-04,3.136314626317471266e-04,4.141088575124740601e-04,6.642532534897327423e-04,1.134242746047675610e-03,2.008422510698437691e-03,3.595689311623573303e-03,6.525349337607622147e-03,1.287919469177722931e-02,4.575299844145774841e-02,2.538236677646636963e-01,6.717280149459838867e-01
1.194390060845762491e-04,1.481737854192033410e-04,1.604792196303606033e-04,1.482826337451115251e-04,1.334466651314869523e-04,1.266336767002940178e-04,1.389841490890830755e-04,1.720164436846971512e-04,2.775813918560743332e-04,3.539589815773069859e-04,5.471787881106138229e-04,8.957925601862370968e-04,1.483405590988695621e-03,2.449989551678299904e-03,4.322132561355829239e-03,7.941635325551033020e-03,1.474954746663570404e-02,4.650199413299560547e-02,2.488597035408020020e-01,6.704696416854858398e-01
1.361198083031922579e-04,1.622438285266980529e-04,1.762921310728415847e-04,1.667482138145714998e-04,1.486439578002318740e-04,1.451040006941184402e-04,1.582851546118035913e-04,2.451715699862688780e-04,2.907169982790946960e-04,4.242406866978853941e-04,6.735367933288216591e-04,1.074705040082335472e-03,1.659846864640712738e-03,2.707495819777250290e-03,4.834607243537902832e-03,8.459879085421562195e-03,1.453529018908739090e-02,4.324606433510780334e-02,2.273756712675094604e-01,6.933794021606445312e-01
1.343245821772143245e-04,1.575153146404772997e-04,1.724210742395371199e-04,1.609567698324099183e-04,1.471579744247719646e-04,1.441222848370671272e-04,2.062270359601825476e-04,2.215337008237838745e-04,2.977043332066386938e-04,4.597154329530894756e-04,7.261243881657719612e-04,1.082931761629879475e-03,1.647471217438578606e-03,2.684353152289986610e-03,4.486079327762126923e-03,7.196583319455385208e-03,1.192496437579393387e-02,3.569717332720756531e-02,2.151346057653427124e-01,7.173179984092712402e-01
1.423639478161931038e-04,1.669920166023075581e-04,1.806702930480241776e-04,1.702963636489585042e-04,1.567551516927778721e-04,2.052364725386723876e-04,1.980984961846843362e-04,2.357566118007525802e-04,3.415309765841811895e-04,5.358068738132715225e-04,7.939189672470092773e-04,1.168790622614324093e-03,1.772191608324646950e-03,2.702699974179267883e-03,4.147276747971773148e-03,6.372061092406511307e-03,1.041045505553483963e-02,3.608869761228561401e-02,2.413082569837570190e-01,6.929021477699279785e-01
1.610089821042492986e-04,1.887390099000185728e-04,2.019547391682863235e-04,1.929816789925098419e-04,2.364032552577555180e-04,2.103649167111143470e-04,2.181182935601100326e-04,2.795229665935039520e-04,4.169768362771719694e-04,6.137708551250398159e-04,8.939387043938040733e-04,1.294195768423378468e-03,1.808112487196922302e-03,2.489809878170490265e-03,3.593449248000979424e-03,5.367659498006105423e-03,9.588184766471385956e-03,3.371512517333030701e-02,2.056317478418350220e-01,7.328979969024658203e-01
1.765459601301699877e-04,2.014325145864859223e-04,2.198967267759144306e-04,2.702320343814790249e-04,2.369924332015216351e-04,2.194201806560158730e-04,2.419770898995921016e-04,3.218928177375346422e-04,4.540044465102255344e-04,6.599092157557606697e-04,9.383222786709666252e-04,1.245454186573624611e-03,1.569009386003017426e-03,2.012530574575066566e-03,2.781904768198728561e-03,4.592963028699159622e-03,8.912165649235248566e-03,2.850127033889293671e-02,1.976341158151626587e-01,7.488099336624145508e-01
1.796880678739398718e-04,2.094890514854341745e-04,2.725046651903539896e-04,2.607068745419383049e-04,2.265168441226705909e-04,2.195003326050937176e-04,2.545588067732751369e-04,3.299744566902518272e-04,4.711521905846893787e-04,6.674547330476343632e-04,8.664136985316872597e-04,1.036936184391379356e-03,1.215616939589381218e-03,1.489706221036612988e-03,2.261244691908359528e-03,4.023221787065267563e-03,7.152728270739316940e-03,2.492800727486610413e-02,1.850719004869461060e-01,7.688627839088439941e-01
1.736906124278903008e-04,2.257590822409838438e-04,2.610034716781228781e-04,2.356501790927723050e-04,2.084219740936532617e-04,2.072452480206266046e-04,2.325199602637439966e-04,3.091147809755057096e-04,4.326427879277616739e-04,5.640535964630544186e-04,6.680235965177416801e-04,7.524548564106225967e-04,8.541251881979405880e-04,1.161418505944311619e-03,1.912422711029648781e-03,3.124111099168658257e-03,6.104351952672004700e-03,2.586551755666732788e-02,2.077573239803314209e-01,7.489501833915710449e-01
